# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts:  (loaded 0)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
1512 94 189 386 0 individual_fit -7.37009 -7.61581 -7.70402 0.238846 2.49036 -0.535986 -5.15725 0 "valid constrained fit"
1513 94 189 311 0 individual_fit -7.61291 -7.61581 -7.42757 0.264743 2.77995 -0.259535 -4.64807 0 "valid constrained fit"
1514 94 189 194 0 individual_fit -8.25982 -7.61581 -7.53908 0.530373 2.61959 -0.371046 -3.68751 0 "valid constrained fit"
1515 94 189 113 0 individual_fit -9.96727 -7.61581 -9.46182 0.495924 2.01524 -2.29379 -5.80506 0 "valid constrained fit"
1516 94 189 0 0 unused nan -7.61581 nan nan nan 0 0 -1 "known unused pixel"
1517 94 189 110 0 group_fallback -5.14213 -7.61581 -7.61581 0.0989349 3.09661 -0.447781 -7.01981 0 "individual constrained fit failed quality criteria"
1518 94 189 84 0 individual_fit -6.50175 -7.61581 -6.50856 0.512727 2.43496 0.659469 -5.34247 0 "valid constrained fit"
1519 94 189 0 0 unused nan -7.61581 nan nan nan 0 0 -1 "known unused pixel"
1520 95 190 0 0 unused nan -6.48079 nan nan nan 0 0 -1 "known unused pixel"
1521 95 190 43 0 individual_fit -7.18688 -6.48079 -7.20856 0.291701 0.873001 -0.0405317 -7.91819 0 "valid constrained fit"
1522 95 190 75 0 group_fallback -4.88465 -6.48079 -6.48079 0.109471 2.81054 0.687243 -7.19042 0 "individual constrained fit failed quality criteria"
1523 95 190 0 0 unused nan -6.48079 nan nan nan 0 0 -1 "known unused pixel"
1524 95 190 108 0 individual_fit -7.52421 -6.48079 -7.02599 0.346369 1.40753 0.142038 -4.90926 0 "valid constrained fit"
1525 95 190 83 0 individual_fit -5.7685 -6.48079 -6.63738 0.848844 2.04243 0.530648 -8.94137 0 "valid constrained fit"
1526 95 190 266 0 individual_fit -7.15121 -6.48079 -6.79421 0.30783 2.05408 0.373827 -6.68665 0 "valid constrained fit"
1527 95 190 275 0 individual_fit -5.69054 -6.48079 -4.95642 0.827263 3.09903 2.21161 -6.41876 0 "valid constrained fit"
1528 95 191 320 0 individual_fit -4.94903 -5.85254 -4.31847 0.838135 2.49825 2.84957 -4.49 0 "valid constrained fit"
1529 95 191 87 0 group_fallback -5.63911 -5.85254 -5.85254 0.10444 2.65507 1.3155 -6.31234 0 "individual constrained fit failed quality criteria"
1530 95 191 4 0 group_fallback nan -5.85254 -5.85254 0.10444 2.65507 1.3155 -6.02407 -1 "insufficient individual entries"
1531 95 191 45 0 individual_fit -6.36742 -5.85254 -6.42989 0.777017 2.03113 0.73814 -6.67606 0 "valid constrained fit"
1532 95 191 91 0 group_fallback -5.14451 -5.85254 -5.85254 0.10444 2.65507 1.3155 -5.84423 0 "individual constrained fit failed quality criteria"
1533 95 191 36 0 individual_fit -5.80589 -5.85254 -5.55035 0.641207 0.918701 1.61769 -4.89451 0 "valid constrained fit"
1534 95 191 131 0 group_fallback -6.09888 -5.85254 -5.85254 0.10444 2.65507 1.3155 -4.24109 0 "individual constrained fit failed quality criteria"
1535 95 191 196 0 individual_fit -6.19833 -5.85254 -5.91237 0.220032 1.59251 1.25566 -6.08391 0 "valid constrained fit"
1536 96 192 0 0 unused nan -6.28042 nan nan nan 0 0 -1 "known unused pixel"
1537 96 192 18 0 group_fallback nan -6.28042 -6.28042 0.259901 3.16034 0.887609 -4.61187 -1 "insufficient individual entries"
1538 96 192 19 0 group_fallback nan -6.28042 -6.28042 0.259901 3.16034 0.887609 -4.61187 -1 "insufficient individual entries"
1539 96 192 47 0 individual_fit -7.06738 -6.28042 -7.0689 0.174402 0.5 0.0991325 -5.40035 0 "valid constrained fit"
1540 96 192 50 0 individual_fit -5.66522 -6.28042 -5.70603 0.431376 0.894176 1.46201 -1.5037 0 "valid constrained fit"
1541 96 192 70 0 individual_fit -7.12867 -6.28042 -7.43099 1.07898 3.15887 -0.262959 -4.35138 0 "valid constrained fit"
1542 96 192 23 0 group_fallback nan -6.28042 -6.28042 0.259901 3.16034 0.887609 -4.61187 -1 "insufficient individual entries"
1543 96 192 14 0 group_fallback nan -6.28042 -6.28042 0.259901 3.16034 0.887609 -4.61187 -1 "insufficient individual entries"
1544 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1545 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1546 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1547 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1548 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1549 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1550 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1551 96 193 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1552 97 194 256 0 individual_fit -5.87674 -5.15799 -5.7894 1.18046 5.26496 1.37863 2.10832 0 "valid constrained fit"
1553 97 194 281 0 group_fallback -7.23003 -5.15799 -5.15799 0.0936652 3.17584 2.01005 -3.21857 0 "individual constrained fit failed quality criteria"
1554 97 194 280 0 individual_fit -4.47281 -5.15799 -5.38657 0.187031 1.49069 1.78146 -5.32718 0 "valid constrained fit"
1555 97 194 93 0 group_fallback -5.20929 -5.15799 -5.15799 0.0936652 3.17584 2.01005 -3.18793 0 "individual constrained fit failed quality criteria"
1556 97 194 204 0 individual_fit -4.32407 -5.15799 -4.83179 0.262254 1.68112 2.33625 -5.93622 0 "valid constrained fit"
1557 97 194 0 0 unused nan -5.15799 nan nan nan 0 0 -1 "known unused pixel"
1558 97 194 318 0 individual_fit -5.24045 -5.15799 -5.6824 0.211863 1.79688 1.48564 -5.71817 0 "valid constrained fit"
1559 97 194 29 0 group_fallback nan -5.15799 -5.15799 0.0936652 3.17584 2.01005 -3.18793 -1 "insufficient individual entries"
1560 97 195 99 0 group_fallback -6.69024 -5.20267 -5.20267 0.29531 3.22989 1.96536 -3.57454 0 "individual constrained fit failed quality criteria"
1561 97 195 22 0 group_fallback nan -5.20267 -5.20267 0.29531 3.22989 1.96536 -3.57454 -1 "insufficient individual entries"
1562 97 195 10 0 group_fallback nan -5.20267 -5.20267 0.29531 3.22989 1.96536 -3.57454 -1 "insufficient individual entries"
1563 97 195 20 0 group_fallback nan -5.20267 -5.20267 0.29531 3.22989 1.96536 -3.57454 -1 "insufficient individual entries"
1564 97 195 21 0 group_fallback nan -5.20267 -5.20267 0.29531 3.22989 1.96536 -3.57454 -1 "insufficient individual entries"
1565 97 195 5 0 group_fallback nan -5.20267 -5.20267 0.29531 3.22989 1.96536 -3.57454 -1 "insufficient individual entries"
1566 97 195 60 0 individual_fit -5.32904 -5.20267 -4.85394 0.294399 0.761396 2.3141 -1.45206 0 "valid constrained fit"
1567 97 195 0 0 unused nan -5.20267 nan nan nan 0 0 -1 "known unused pixel"
1568 98 196 0 0 unused nan -5.63045 nan nan nan 0 0 -1 "known unused pixel"
1569 98 196 72 0 group_fallback -6.1887 -5.63045 -5.63045 0.171015 2.79935 1.53758 5.52708 0 "individual constrained fit failed quality criteria"
1570 98 196 30 0 group_fallback nan -5.63045 -5.63045 0.171015 2.79935 1.53758 6.2053 -1 "insufficient individual entries"
1571 98 196 45 0 individual_fit -4.0393 -5.63045 -3.99729 0.772764 1.24453 3.17074 8.9039 0 "valid constrained fit"
1572 98 196 75 0 group_fallback -6.8169 -5.63045 -5.63045 0.171015 2.79935 1.53758 7.04391 0 "individual constrained fit failed quality criteria"
1573 98 196 34 0 group_fallback nan -5.63045 -5.63045 0.171015 2.79935 1.53758 3.99896 -1 "insufficient individual entries"
1574 98 196 57 0 individual_fit -6.63683 -5.63045 -6.69114 0.285609 0.990706 0.476897 3.69901 0 "valid constrained fit"
1575 98 196 51 0 individual_fit -5.12071 -5.63045 -4.95917 0.482956 1.44767 2.20886 6.25403 0 "valid constrained fit"
1576 98 197 203 0 individual_fit -6.00151 -5.64718 -5.84862 0.332723 2.48451 1.31941 7.2297 0 "valid constrained fit"
1577 98 197 214 0 individual_fit -6.95711 -5.64718 -7.04675 0.346581 2.28062 0.121279 6.35272 0 "valid constrained fit"
1578 98 197 178 0 individual_fit -5.77219 -5.64718 -5.82891 0.249035 1.78659 1.33912 6.24479 0 "valid constrained fit"
1579 98 197 158 0 individual_fit -4.82719 -5.64718 -4.97222 0.258541 1.75813 2.19581 5.43734 0 "valid constrained fit"
1580 98 197 77 0 group_fallback 1.59744 -5.64718 -5.64718 0.121662 2.97223 1.52085 6.5664 0 "individual constrained fit failed quality criteria"
1581 98 197 87 0 individual_fit -5.68335 -5.64718 -6.13464 0.537331 1.50846 1.0334 4.97339 0 "valid constrained fit"
1582 98 197 53 0 individual_fit -5.09125 -5.64718 -6.19663 0.720174 1.3235 0.971403 4.35581 0 "valid constrained fit"
1583 98 197 0 0 unused nan -5.64718 nan nan nan 0 0 -1 "known unused pixel"
1584 99 198 0 0 unused nan -6.1312 nan nan nan 0 0 -1 "known unused pixel"
1585 99 198 37 0 individual_fit -4.1132 -6.1312 -5.10829 0.220568 0.500001 2.05975 1.35832 0 "valid constrained fit"
1586 99 198 51 0 group_fallback -5.62319 -6.1312 -6.1312 0.148186 3.25893 1.03683 2.32711 0 "individual constrained fit failed quality criteria"
1587 99 198 14 0 group_fallback nan -6.1312 -6.1312 0.148186 3.25893 1.03683 3.28869 -1 "insufficient individual entries"
1588 99 198 110 0 individual_fit -6.37632 -6.1312 -8.04095 1.12058 2.56032 -0.872915 0.268095 0 "valid constrained fit"
1589 99 198 102 0 individual_fit -6.46641 -6.1312 -6.46647 0.324771 1.92422 0.701558 2.10363 0 "valid constrained fit"
1590 99 198 190 0 individual_fit -6.90187 -6.1312 -7.07522 0.455762 2.96162 0.092815 2.98827 0 "valid constrained fit"
1591 99 198 269 0 individual_fit -6.59981 -6.1312 -7.2684 0.314743 2.31145 -0.100363 1.30741 0 "valid constrained fit"
1592 99 199 285 0 individual_fit -6.52391 -6.58459 -6.82139 0.49491 3.27273 0.346644 2.25727 0 "valid constrained fit"
1593 99 199 230 0 individual_fit -7.09896 -6.58459 -8.18736 0.578438 3.03102 -1.01933 2.70593 0 "valid constrained fit"
1594 99 199 188 0 individual_fit -6.30802 -6.58459 -7.8176 0.853492 3.59421 -0.649564 2.26528 0 "valid constrained fit"
1595 99 199 63 0 group_fallback -6.17995 -6.58459 -6.58459 0.118443 3.1228 0.583448 2.91356 0 "individual constrained fit failed quality criteria"
1596 99 199 114 0 group_fallback -7.09626 -6.58459 -6.58459 0.118443 3.1228 0.583448 3.24473 0 "individual constrained fit failed quality criteria"
1597 99 199 0 0 unused nan -6.58459 nan nan nan 0 0 -1 "known unused pixel"
1598 99 199 78 0 individual_fit -7.51279 -6.58459 -7.00031 0.348196 0.936265 0.167722 2.829 0 "valid constrained fit"
1599 99 199 5 0 group_fallback nan -6.58459 -6.58459 0.118443 3.1228 0.583448 3.24473 -1 "insufficient individual entries"
1600 100 200 83 0 individual_fit -6.47693 -6.35253 -6.68762 0.677854 2.17435 0.480412 2.4275 0 "valid constrained fit"
1601 100 200 71 0 individual_fit -6.29223 -6.35253 -5.82911 1.10484 3.19673 1.33893 -0.247374 0 "valid constrained fit"
1602 100 200 222 0 group_fallback -5.51623 -6.35253 -6.35253 0.0901665 2.80547 0.815503 0.151517 0 "individual constrained fit failed quality criteria"
1603 100 200 0 0 unused nan -6.35253 nan nan nan 0 0 -1 "known unused pixel"
1604 100 200 43 0 group_fallback -7.33291 -6.35253 -6.35253 0.0901665 2.80547 0.815503 0.234563 0 "individual constrained fit failed quality criteria"
1605 100 200 282 0 individual_fit -6.08462 -6.35253 -6.22218 0.600218 2.9012 0.945853 -0.0482044 0 "valid constrained fit"
1606 100 200 323 0 individual_fit -7.01615 -6.35253 -6.81768 0.327559 2.3747 0.350352 1.19564 0 "valid constrained fit"
1607 100 200 109 0 individual_fit -6.67058 -6.35253 -6.70083 0.32823 1.91026 0.467198 -1.08181 0 "valid constrained fit"
1608 100 201 328 0 individual_fit -6.99232 -6.43589 -6.97309 0.352807 2.55802 0.194946 -0.421372 0 "valid constrained fit"
1609 100 201 374 0 individual_fit -6.34916 -6.43589 -6.57512 0.37192 2.91901 0.592909 0.0539197 0 "valid constrained fit"
1610 100 201 433 0 individual_fit -6.27679 -6.43589 -6.59816 0.318795 2.67812 0.569872 -0.069148 0 "valid constrained fit"
1611 100 201 169 0 individual_fit -6.90166 -6.43589 -6.98186 0.273164 1.53798 0.186174 -0.843154 0 "valid constrained fit"
1612 100 201 32 0 group_fallback nan -6.43589 -6.43589 0.0742784 2.69016 0.732147 0.0931267 -1 "insufficient individual entries"
1613 100 201 78 0 individual_fit -5.92863 -6.43589 -6.32196 0.586223 2.01349 0.846074 -1.3982 0 "valid constrained fit"
1614 100 201 77 0 group_fallback -6.32281 -6.43589 -6.43589 0.0742784 2.69016 0.732147 -1.00106 0 "individual constrained fit failed quality criteria"
1615 100 201 0 0 unused nan -6.43589 nan nan nan 0 0 -1 "known unused pixel"
1616 101 202 255 0 group_fallback -6.30709 -5.63527 -5.63527 0.118872 2.80429 1.53276 3.12369 0 "individual constrained fit failed quality criteria"
1617 101 202 0 0 unused nan -5.63527 nan nan nan 0 0 -1 "known unused pixel"
1618 101 202 82 0 group_fallback -3.65726 -5.63527 -5.63527 0.118872 2.80429 1.53276 -1.59339 0 "individual constrained fit failed quality criteria"
1619 101 202 174 0 individual_fit -5.61236 -5.63527 -6.19814 0.720813 2.58795 0.969895 -0.299837 0 "valid constrained fit"
1620 101 202 111 0 group_fallback -4.55606 -5.63527 -5.63527 0.118872 2.80429 1.53276 -0.596897 0 "individual constrained fit failed quality criteria"
1621 101 202 42 0 group_fallback -4.58567 -5.63527 -5.63527 0.118872 2.80429 1.53276 -0.630574 0 "individual constrained fit failed quality criteria"
1622 101 202 35 0 group_fallback -2.38194 -5.63527 -5.63527 0.118872 2.80429 1.53276 -2.50857 0 "individual constrained fit failed quality criteria"
1623 101 202 2 0 group_fallback nan -5.63527 -5.63527 0.118872 2.80429 1.53276 1.80219 -1 "insufficient individual entries"
1624 101 203 299 0 individual_fit -6.70646 -7.03306 -7.00085 0.573816 3.12987 0.167184 -1.59412 0 "valid constrained fit"
1625 101 203 195 0 group_fallback -7.20139 -7.03306 -7.03306 0.0967054 2.88937 0.134978 -2.31468 0 "individual constrained fit failed quality criteria"
1626 101 203 316 0 individual_fit -7.24226 -7.03306 -8.32118 0.619711 4.36336 -1.15315 -1.86728 0 "valid constrained fit"
1627 101 203 11 0 group_fallback nan -7.03306 -7.03306 0.0967054 2.88937 0.134978 -1.75557 -1 "insufficient individual entries"
1628 101 203 47 0 individual_fit -6.98312 -7.03306 -7.00937 0.512677 1.20261 0.158659 -0.814313 0 "valid constrained fit"
1629 101 203 0 0 unused nan -7.03306 nan nan nan 0 0 -1 "known unused pixel"
1630 101 203 67 0 individual_fit -7.17123 -7.03306 -7.11619 0.846154 2.74231 0.0518451 -2.35752 0 "valid constrained fit"
1631 101 203 115 0 individual_fit -7.32766 -7.03306 -7.18224 0.261158 1.58459 -0.0142043 -2.89913 0 "valid constrained fit"
1632 102 204 144 0 individual_fit -6.11329 -6.87558 -5.60832 0.363393 1.79879 1.55972 4.50316 0 "valid constrained fit"
1633 102 204 105 0 individual_fit -7.52467 -6.87558 -7.19444 0.517629 1.67906 -0.0264093 0.823265 0 "valid constrained fit"
1634 102 204 111 0 individual_fit -7.50397 -6.87558 -7.60311 0.24709 0.968238 -0.43508 0.230702 0 "valid constrained fit"
1635 102 204 69 0 individual_fit -6.69444 -6.87558 -7.00238 0.445142 1.62076 0.165655 1.6006 0 "valid constrained fit"
1636 102 204 87 0 individual_fit -6.93123 -6.87558 -6.60154 0.482859 1.47202 0.566491 1.5802 0 "valid constrained fit"
1637 102 204 80 0 group_fallback -6.57757 -6.87558 -6.87558 0.0979091 2.28819 0.292458 -0.0534852 0 "individual constrained fit failed quality criteria"
1638 102 204 56 0 individual_fit -7.38436 -6.87558 -6.852 1.11996 1.70434 0.316034 0.714642 0 "valid constrained fit"
1639 102 204 67 0 individual_fit -8.33467 -6.87558 -8.58473 0.660142 1.29115 -1.4167 -0.567024 0 "valid constrained fit"
1640 102 205 132 0 group_fallback -5.92517 -6.43501 -6.43501 0.191731 3.09375 0.733019 0.559791 0 "individual constrained fit failed quality criteria"
1641 102 205 183 0 individual_fit -6.28272 -6.43501 -6.71183 0.305034 2.1848 0.456203 -0.0182654 0 "valid constrained fit"
1642 102 205 176 0 individual_fit -7.04594 -6.43501 -7.37665 0.276057 1.92971 -0.208614 -0.466996 0 "valid constrained fit"
1643 102 205 143 0 individual_fit -7.36818 -6.43501 -7.41003 0.263562 1.20636 -0.241997 -0.75525 0 "valid constrained fit"
1644 102 205 33 0 group_fallback nan -6.43501 -6.43501 0.191731 3.09375 0.733019 1.28066 -1 "insufficient individual entries"
1645 102 205 20 0 group_fallback nan -6.43501 -6.43501 0.191731 3.09375 0.733019 1.28066 -1 "insufficient individual entries"
1646 102 205 0 0 unused nan -6.43501 nan nan nan 0 0 -1 "known unused pixel"
1647 102 205 0 0 unused nan -6.43501 nan nan nan 0 0 -1 "known unused pixel"
1648 103 206 0 0 unused nan -7.18196 nan nan nan 0 0 -1 "known unused pixel"
1649 103 206 97 0 group_fallback -8.16973 -7.18196 -7.18196 0.126499 3.14267 -0.0139229 2.40733 0 "individual constrained fit failed quality criteria"
1650 103 206 129 0 individual_fit -6.42292 -7.18196 -7.08117 0.440699 1.81833 0.0868616 2.99864 0 "valid constrained fit"
1651 103 206 59 0 individual_fit -6.25039 -7.18196 -5.89337 0.909897 2.37535 1.27466 4.24086 0 "valid constrained fit"
1652 103 206 112 0 individual_fit -7.4033 -7.18196 -7.34659 1.27161 3.44274 -0.178552 2.36802 0 "valid constrained fit"
1653 103 206 211 0 individual_fit -7.44516 -7.18196 -6.46943 0.400113 2.2403 0.698603 3.74752 0 "valid constrained fit"
1654 103 206 0 0 unused nan -7.18196 nan nan nan 0 0 -1 "known unused pixel"
1655 103 206 142 0 group_fallback -6.71714 -7.18196 -7.18196 0.126499 3.14267 -0.0139229 2.33043 0 "individual constrained fit failed quality criteria"
1656 103 207 33 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1657 103 207 19 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1658 103 207 10 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1659 103 207 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1660 103 207 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1661 103 207 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1662 103 207 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1663 103 207 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1664 104 208 21 0 retained_existing nan nan nan nan nan 0 -5.10436 -1 "invalid group fit and insufficient individual entries"
1665 104 208 11 0 retained_existing nan nan nan nan nan 0 -5.10436 -1 "invalid group fit and insufficient individual entries"
1666 104 208 41 0 individual_broad_fallback -6.39958 nan -6.39958 0.811554 2.19043 0.768456 -4.33591 0 "valid broad individual fit after invalid group fit"
1667 104 208 0 0 retained_existing nan nan nan nan nan 0 -5.10436 -1 "invalid group fit and insufficient individual entries"
1668 104 208 90 0 retained_existing 9.99999 nan nan nan nan 0 -5.10436 0 "invalid group fit and broad individual fit failed quality criteria"
1669 104 208 4 0 retained_existing nan nan nan nan nan 0 -5.10436 -1 "invalid group fit and insufficient individual entries"
1670 104 208 114 0 individual_broad_fallback 9.49415 nan 9.49415 1.22482 1.19168 16.6622 12.4904 0 "valid broad individual fit after invalid group fit"
1671 104 208 71 0 retained_existing 10 nan nan nan nan 0 -5.10436 0 "invalid group fit and broad individual fit failed quality criteria"
1672 104 209 77 0 individual_fit -6.72844 -6.36434 -6.90835 0.379028 1.79971 0.259681 7.60464 0 "valid constrained fit"
1673 104 209 55 0 individual_fit -5.4074 -6.36434 -5.22684 0.3713 1.32941 1.9412 8.39487 0 "valid constrained fit"
1674 104 209 186 0 individual_fit -6.21731 -6.36434 -6.08565 0.273372 1.64995 1.08238 7.64621 0 "valid constrained fit"
1675 104 209 108 0 individual_fit -6.29951 -6.36434 -6.03325 0.425228 1.60766 1.13478 9.62809 0 "valid constrained fit"
1676 104 209 0 0 unused nan -6.36434 nan nan nan 0 0 -1 "known unused pixel"
1677 104 209 250 0 individual_fit -6.28 -6.36434 -6.16694 0.470552 2.4015 1.00109 10.63 0 "valid constrained fit"
1678 104 209 205 0 individual_fit -5.24101 -6.36434 -5.29174 0.364851 1.81543 1.87629 8.14743 0 "valid constrained fit"
1679 104 209 0 0 unused nan -6.36434 nan nan nan 0 0 -1 "known unused pixel"
1680 105 210 214 0 individual_fit -5.79622 -7.27733 -6.0398 0.476532 1.65161 1.12823 7.47495 0 "valid constrained fit"
1681 105 210 431 0 individual_fit -6.34932 -7.27733 -6.23387 0.210365 1.77925 0.934158 5.44817 0 "valid constrained fit"
1682 105 210 365 0 individual_fit -6.6944 -7.27733 -6.5335 0.226696 2.13799 0.634532 5.78759 0 "valid constrained fit"
1683 105 210 241 0 individual_fit -6.85394 -7.27733 -6.40636 0.251968 2.0272 0.761668 5.30629 0 "valid constrained fit"
1684 105 210 518 0 individual_fit -7.64055 -7.27733 -7.42359 0.253703 2.67089 -0.255553 6.78478 0 "valid constrained fit"
1685 105 210 181 0 individual_fit -7.79562 -7.27733 -7.61595 0.252967 1.87876 -0.447914 3.83467 0 "valid constrained fit"
1686 105 210 223 0 individual_fit -8.60405 -7.27733 -8.72917 0.475779 2.43498 -1.56114 3.94496 0 "valid constrained fit"
1687 105 210 225 0 individual_fit -7.65155 -7.27733 -7.775 0.272079 2.25488 -0.606968 4.84222 0 "valid constrained fit"
1688 105 211 152 0 individual_fit -7.04895 -7.706 -7.1485 0.349071 1.844 0.0195315 5.30197 0 "valid constrained fit"
1689 105 211 172 0 individual_fit -8.29457 -7.706 -8.11318 0.636822 2.72981 -0.945142 2.71055 0 "valid constrained fit"
1690 105 211 349 0 individual_fit -7.83434 -7.706 -7.49148 0.252935 1.92048 -0.323451 4.98774 0 "valid constrained fit"
1691 105 211 354 0 individual_fit -7.67258 -7.706 -7.69919 0.340993 2.23745 -0.531156 5.81871 0 "valid constrained fit"
1692 105 211 0 0 unused nan -7.706 nan nan nan 0 0 -1 "known unused pixel"
1693 105 211 248 0 group_fallback -7.83045 -7.706 -7.706 0.0791745 2.869 -0.537971 5.73479 0 "individual constrained fit failed quality criteria"
1694 105 211 182 0 individual_fit -6.81785 -7.706 -7.319 0.209196 1.276 -0.150966 5.99336 0 "valid constrained fit"
1695 105 211 0 0 unused nan -7.706 nan nan nan 0 0 -1 "known unused pixel"
1696 106 212 12 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1697 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1698 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1699 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1700 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1701 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1702 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1703 106 212 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1704 106 213 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1705 106 213 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1706 106 213 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1707 106 213 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1708 106 213 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1709 106 213 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1710 106 213 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1711 106 213 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1712 107 214 45 0 individual_fit -5.80296 -6.62356 -5.2787 1.03476 2.04637 1.88934 5.71469 0 "valid constrained fit"
1713 107 214 8 0 group_fallback nan -6.62356 -6.62356 0.229013 2.87262 0.544477 3.34214 -1 "insufficient individual entries"
1714 107 214 8 0 group_fallback nan -6.62356 -6.62356 0.229013 2.87262 0.544477 3.34214 -1 "insufficient individual entries"
1715 107 214 0 0 unused nan -6.62356 nan nan nan 0 0 -1 "known unused pixel"
1716 107 214 71 0 group_fallback -6.41633 -6.62356 -6.62356 0.229013 2.87262 0.544477 3.34214 0 "individual constrained fit failed quality criteria"
1717 107 214 60 0 individual_fit -6.61641 -6.62356 -7.40695 0.967638 2.70932 -0.238914 1.20638 0 "valid constrained fit"
1718 107 214 42 0 individual_fit -7.09411 -6.62356 -2.09912 1.95974 4.73445 5.06892 7.369 0 "valid constrained fit"
1719 107 214 35 0 group_fallback -8.40113 -6.62356 -6.62356 0.229013 2.87262 0.544477 3.34214 0 "individual constrained fit failed quality criteria"
1720 107 215 98 0 individual_fit -6.59997 -7.77544 -10.6706 0.201645 0.657103 -3.50252 0.226492 0 "valid constrained fit"
1721 107 215 178 0 individual_fit -8.26051 -7.77544 -8.38123 0.360494 2.34351 -1.2132 1.70613 0 "valid constrained fit"
1722 107 215 159 0 individual_fit -7.34861 -7.77544 -7.3572 0.522294 2.72477 -0.189165 2.25578 0 "valid constrained fit"
1723 107 215 85 0 individual_fit -7.76705 -7.77544 -7.71436 0.488244 2.14914 -0.546331 1.28089 0 "valid constrained fit"
1724 107 215 151 0 individual_fit -7.66529 -7.77544 -7.41589 0.497044 2.48799 -0.247855 4.26207 0 "valid constrained fit"
1725 107 215 0 0 unused nan -7.77544 nan nan nan 0 0 -1 "known unused pixel"
1726 107 215 91 0 individual_fit -8.05532 -7.77544 -7.60888 0.455545 1.91252 -0.440843 2.22951 0 "valid constrained fit"
1727 107 215 144 0 group_fallback -7.81724 -7.77544 -7.77544 0.129572 3.50798 -0.607404 0.577486 0 "individual constrained fit failed quality criteria"
1728 108 216 325 0 individual_fit -7.39248 -8.15638 -6.47213 0.473025 3.31597 0.695901 1.5921 0 "valid constrained fit"
1729 108 216 17 0 group_fallback nan -8.15638 -8.15638 0.274055 4.19821 -0.98835 -1.93345 -1 "insufficient individual entries"
1730 108 216 30 0 group_fallback nan -8.15638 -8.15638 0.274055 4.19821 -0.98835 -1.93345 -1 "insufficient individual entries"
1731 108 216 11 0 group_fallback nan -8.15638 -8.15638 0.274055 4.19821 -0.98835 -1.93345 -1 "insufficient individual entries"
1732 108 216 0 0 unused nan -8.15638 nan nan nan 0 0 -1 "known unused pixel"
1733 108 216 8 0 group_fallback nan -8.15638 -8.15638 0.274055 4.19821 -0.98835 -1.93345 -1 "insufficient individual entries"
