# CDet hierarchical eight-pixel-group timing diagnostic
# reference median of valid individual centroids
# manual LE-versus-TOT cuts: CDet_pixel_quality_cuts.root (loaded 102)
# pixel bar group entries manual_2d_cut source broad_mu_ns group_mu_ns used_mu_ns used_mu_err_ns used_sigma_ns correction_ns total_offset_ns fit_status reason
1343 83 167 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1344 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1345 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1346 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1347 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1348 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1349 84 168 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1350 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1351 84 168 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1352 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1353 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1354 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1355 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1356 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1357 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1358 84 169 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1359 84 169 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1360 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1361 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1362 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1363 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1364 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1365 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1366 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1367 85 170 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1368 85 171 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1369 85 171 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1370 85 171 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1371 85 171 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1372 85 171 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1373 85 171 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1374 85 171 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1375 85 171 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1376 86 172 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1377 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1378 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1379 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1380 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1381 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1382 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1383 86 172 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1384 86 173 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1385 86 173 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1386 86 173 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1387 86 173 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1388 86 173 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1389 86 173 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1390 86 173 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1391 86 173 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1392 87 174 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1393 87 174 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1394 87 174 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1395 87 174 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1396 87 174 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1397 87 174 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1398 87 174 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1399 87 174 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1400 87 175 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1401 87 175 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1402 87 175 5 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1403 87 175 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1404 87 175 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1405 87 175 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1406 87 175 7 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1407 87 175 4 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1408 88 176 13 0 group_fallback nan -7.75781 -7.75781 0.235366 2.7952 -0.0954931 7.59592 -1 "insufficient individual entries"
1409 88 176 0 0 unused nan -7.75781 nan nan nan 0 0 -1 "known unused pixel"
1410 88 176 7 0 group_fallback nan -7.75781 -7.75781 0.235366 2.7952 -0.0954931 7.59592 -1 "insufficient individual entries"
1411 88 176 30 0 group_fallback nan -7.75781 -7.75781 0.235366 2.7952 -0.0954931 7.59592 -1 "insufficient individual entries"
1412 88 176 42 0 individual_fit -7.61407 -7.75781 -7.74682 0.632837 2.04529 -0.0844958 7.11841 0 "valid constrained fit"
1413 88 176 49 0 individual_fit -7.77613 -7.75781 -7.78358 0.347154 1.22619 -0.12126 8.24162 0 "valid constrained fit"
1414 88 176 44 0 individual_fit -7.72174 -7.75781 -7.82868 0.910347 1.47499 -0.166365 7.261 0 "valid constrained fit"
1415 88 176 33 1 group_fallback nan -7.75781 -7.75781 0.235366 2.7952 -0.0954931 10.6512 -1 "manual selection has insufficient individual entries"
1416 88 177 66 0 group_fallback -8.36086 -7.69594 -7.69594 0.275269 2.82789 -0.0336198 8.52944 0 "individual constrained fit failed quality criteria"
1417 88 177 23 0 group_fallback nan -7.69594 -7.69594 0.275269 2.82789 -0.0336198 6.36586 -1 "insufficient individual entries"
1418 88 177 30 0 group_fallback nan -7.69594 -7.69594 0.275269 2.82789 -0.0336198 6.36586 -1 "insufficient individual entries"
1419 88 177 9 0 group_fallback nan -7.69594 -7.69594 0.275269 2.82789 -0.0336198 6.36586 -1 "insufficient individual entries"
1420 88 177 0 0 unused nan -7.69594 nan nan nan 0 0 -1 "known unused pixel"
1421 88 177 29 0 group_fallback nan -7.69594 -7.69594 0.275269 2.82789 -0.0336198 6.36586 -1 "insufficient individual entries"
1422 88 177 29 1 group_fallback nan -7.69594 -7.69594 0.275269 2.82789 -0.0336198 4.18287 -1 "manual selection has insufficient individual entries"
1423 88 177 0 0 group_fallback nan -7.69594 -7.69594 0.275269 2.82789 -0.0336198 6.36586 -1 "insufficient individual entries"
1424 89 178 12 0 group_fallback nan -8.39433 -8.39433 0.318574 2.40272 -0.732007 3.69209 -1 "insufficient individual entries"
1425 89 178 34 0 group_fallback nan -8.39433 -8.39433 0.318574 2.40272 -0.732007 3.41829 -1 "insufficient individual entries"
1426 89 178 51 0 individual_fit -7.77695 -8.39433 -7.74293 0.186036 0.5 -0.0806098 5.96747 0 "valid constrained fit"
1427 89 178 6 0 group_fallback nan -8.39433 -8.39433 0.318574 2.40272 -0.732007 3.69209 -1 "insufficient individual entries"
1428 89 178 0 0 unused nan -8.39433 nan nan nan 0 0 -1 "known unused pixel"
1429 89 178 19 0 group_fallback nan -8.39433 -8.39433 0.318574 2.40272 -0.732007 3.69209 -1 "insufficient individual entries"
1430 89 178 15 0 group_fallback nan -8.39433 -8.39433 0.318574 2.40272 -0.732007 3.69209 -1 "insufficient individual entries"
1431 89 178 11 0 group_fallback nan -8.39433 -8.39433 0.318574 2.40272 -0.732007 3.69209 -1 "insufficient individual entries"
1432 89 179 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1433 89 179 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1434 89 179 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1435 89 179 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1436 89 179 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1437 89 179 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1438 89 179 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1439 89 179 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1440 90 180 3 0 group_fallback nan -8.05121 -8.05121 0.178849 3.00175 -0.388889 -3.61784 -1 "insufficient individual entries"
1441 90 180 77 0 group_fallback -6.81623 -8.05121 -8.05121 0.178849 3.00175 -0.388889 -0.450559 0 "individual constrained fit failed quality criteria"
1442 90 180 86 0 group_fallback -7.22018 -8.05121 -8.05121 0.178849 3.00175 -0.388889 1.27263 0 "individual constrained fit failed quality criteria"
1443 90 180 0 0 unused nan -8.05121 nan nan nan 0 0 -1 "known unused pixel"
1444 90 180 39 0 individual_fit -7.76818 -8.05121 -7.72571 0.445535 1.10761 -0.0633886 2.11413 0 "valid constrained fit"
1445 90 180 59 0 individual_fit -7.97676 -8.05121 -7.66702 0.379342 1.13085 -0.00470368 3.4584 0 "valid constrained fit"
1446 90 180 101 0 individual_fit -7.01663 -8.05121 -6.89154 1.05382 2.76159 0.770775 0.161836 0 "valid constrained fit"
1447 90 180 103 0 individual_fit -7.77989 -8.05121 -7.48608 0.28134 1.10976 0.176242 3.66076 0 "valid constrained fit"
1448 90 181 42 0 individual_fit -8.1842 -8.49772 -8.19263 0.91066 2.1896 -0.530307 2.68492 0 "valid constrained fit"
1449 90 181 53 1 manual_2d_fit -5.52245 -8.49772 -5.52249 1.44002 6.34709 2.13983 3.84658 0 "valid fit seeded from manually selected two-dimensional population"
1450 90 181 103 0 individual_fit -7.75753 -8.49772 -6.86081 0.960945 2.55582 0.801514 3.55812 0 "valid constrained fit"
1451 90 181 45 1 manual_2d_fit -6.8435 -8.49772 -6.84412 0.467598 1.03599 0.818199 1.88196 0 "valid fit seeded from manually selected two-dimensional population"
1452 90 181 1 0 group_fallback nan -8.49772 -8.49772 0.265274 2.98534 -0.835405 -3.80754 -1 "insufficient individual entries"
1453 90 181 13 0 group_fallback nan -8.49772 -8.49772 0.265274 2.98534 -0.835405 -3.80754 -1 "insufficient individual entries"
1454 90 181 7 0 group_fallback nan -8.49772 -8.49772 0.265274 2.98534 -0.835405 -3.80754 -1 "insufficient individual entries"
1455 90 181 0 0 unused nan -8.49772 nan nan nan 0 0 -1 "known unused pixel"
1456 91 182 8 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1457 91 182 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1458 91 182 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1459 91 182 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1460 91 182 3 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1461 91 182 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1462 91 182 1 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1463 91 182 2 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1464 91 183 1 0 group_fallback nan -7.64806 -7.64806 0.25325 2.21359 0.0142583 -4.53332 -1 "insufficient individual entries"
1465 91 183 8 0 group_fallback nan -7.64806 -7.64806 0.25325 2.21359 0.0142583 -4.53332 -1 "insufficient individual entries"
1466 91 183 5 0 group_fallback nan -7.64806 -7.64806 0.25325 2.21359 0.0142583 -4.53332 -1 "insufficient individual entries"
1467 91 183 37 0 individual_fit -7.59217 -7.64806 -7.26397 1.00013 1.80166 0.398347 -3.23155 0 "valid constrained fit"
1468 91 183 0 0 unused nan -7.64806 nan nan nan 0 0 -1 "known unused pixel"
1469 91 183 31 1 group_fallback nan -7.64806 -7.64806 0.25325 2.21359 0.0142583 -4.53332 -1 "manual selection has insufficient individual entries"
1470 91 183 50 0 individual_fit -6.90285 -7.64806 -7.89232 0.653436 1.39736 -0.229999 -5.08884 0 "valid constrained fit"
1471 91 183 0 0 unused nan -7.64806 nan nan nan 0 0 -1 "known unused pixel"
1472 92 184 26 1 group_fallback nan -7.61429 -7.61429 0.14124 3.30756 0.0480284 9.9916 -1 "manual selection has insufficient individual entries"
1473 92 184 81 0 individual_fit -6.82376 -7.61429 -8.27688 0.225194 0.599815 -0.614561 -7.02922 0 "valid constrained fit"
1474 92 184 6 0 group_fallback nan -7.61429 -7.61429 0.14124 3.30756 0.0480284 -1.67896 -1 "insufficient individual entries"
1475 92 184 50 0 individual_fit -8.18822 -7.61429 -8.12795 0.367596 1.23108 -0.465633 0.73414 0 "valid constrained fit"
1476 92 184 83 0 individual_fit -7.75346 -7.61429 -7.99129 0.462886 2.31545 -0.328972 -3.59404 0 "valid constrained fit"
1477 92 184 165 0 individual_fit -7.94166 -7.61429 -7.63441 0.356622 2.36929 0.0279078 -4.2256 0 "valid constrained fit"
1478 92 184 165 0 individual_fit -7.16523 -7.61429 -6.80977 0.396549 2.29358 0.852551 -2.8665 0 "valid constrained fit"
1479 92 184 123 0 individual_fit -7.9359 -7.61429 -7.3576 0.474665 2.07292 0.30472 0.018153 0 "valid constrained fit"
1480 92 185 169 0 individual_fit -7.37653 -7.82084 -7.64106 0.337286 1.56299 0.0212633 -3.02962 0 "valid constrained fit"
1481 92 185 150 0 group_fallback -8.08907 -7.82084 -7.82084 0.142212 3.05271 -0.158525 -2.25968 0 "individual constrained fit failed quality criteria"
1482 92 185 97 0 group_fallback -8.06756 -7.82084 -7.82084 0.142212 3.05271 -0.158525 -2.68773 0 "individual constrained fit failed quality criteria"
1483 92 185 88 0 group_fallback -8.10039 -7.82084 -7.82084 0.142212 3.05271 -0.158525 -3.18607 0 "individual constrained fit failed quality criteria"
1484 92 185 36 0 group_fallback -7.371 -7.82084 -7.82084 0.142212 3.05271 -0.158525 -5.30928 0 "individual constrained fit failed quality criteria"
1485 92 185 60 0 individual_fit -7.84527 -7.82084 -7.85503 0.550566 2.17865 -0.192714 -1.73561 0 "valid constrained fit"
1486 92 185 0 0 unused nan -7.82084 nan nan nan 0 0 -1 "known unused pixel"
1487 92 185 0 0 unused nan -7.82084 nan nan nan 0 0 -1 "known unused pixel"
1488 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1489 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1490 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1491 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1492 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1493 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1494 93 186 0 0 group_fallback nan -8.10288 -8.10288 0.126759 2.64637 -0.440563 -1.2122 -1 "insufficient individual entries"
1495 93 186 619 0 individual_fit -8.10307 -8.10288 -7.64953 0.17621 1.78238 0.0127917 3.15342 0 "valid constrained fit"
1496 93 187 666 0 individual_fit -8.26829 -7.91493 -7.66438 0.242246 2.40007 -0.00205844 4.36521 0 "valid constrained fit"
1497 93 187 493 0 group_fallback -7.87486 -7.91493 -7.91493 0.0562116 2.60632 -0.252609 2.54725 0 "individual constrained fit failed quality criteria"
1498 93 187 683 0 individual_fit -7.83098 -7.91493 -7.41137 0.33275 2.64131 0.250947 5.10317 0 "valid constrained fit"
1499 93 187 698 0 individual_fit -7.60637 -7.91493 -7.42635 0.368766 2.97899 0.235967 3.81147 0 "valid constrained fit"
1500 93 187 0 0 unused nan -7.91493 nan nan nan 0 0 -1 "known unused pixel"
1501 93 187 31 0 group_fallback nan -7.91493 -7.91493 0.0562116 2.60632 -0.252609 1.06068 -1 "insufficient individual entries"
1502 93 187 221 0 individual_fit -8.2727 -7.91493 -7.73499 0.277049 1.37319 -0.0726719 3.07356 0 "valid constrained fit"
1503 93 187 0 0 unused nan -7.91493 nan nan nan 0 0 -1 "known unused pixel"
1504 94 188 255 0 individual_fit -7.9263 -7.62948 -7.65517 0.280659 1.80534 0.00714532 -2.19559 0 "valid constrained fit"
1505 94 188 103 0 individual_fit -8.4178 -7.62948 -8.21841 0.496974 1.98171 -0.556089 -9.23015 0 "valid constrained fit"
1506 94 188 276 0 individual_fit -8.36716 -7.62948 -7.99733 0.299991 2.12454 -0.335011 -5.1484 0 "valid constrained fit"
1507 94 188 119 0 group_fallback -6.46333 -7.62948 -7.62948 0.0758627 2.69638 0.0328373 -7.08489 0 "individual constrained fit failed quality criteria"
1508 94 188 156 0 individual_fit -7.25506 -7.62948 -7.23768 0.346995 2.14685 0.424637 -5.21941 0 "valid constrained fit"
1509 94 188 198 0 group_fallback -7.21269 -7.62948 -7.62948 0.0758627 2.69638 0.0328373 -6.88292 0 "individual constrained fit failed quality criteria"
1510 94 188 0 0 group_fallback nan -7.62948 -7.62948 0.0758627 2.69638 0.0328373 -7.08489 -1 "insufficient individual entries"
1511 94 188 357 0 individual_fit -7.22155 -7.62948 -7.62039 0.255416 2.20707 0.0419309 -6.03432 0 "valid constrained fit"
1512 94 189 428 0 individual_fit -7.22406 -7.78341 -7.52068 0.280139 2.41219 0.141638 -4.80281 0 "valid constrained fit"
1513 94 189 357 0 individual_fit -7.83733 -7.78341 -7.60351 0.436202 3.35777 0.0588137 -4.40572 0 "valid constrained fit"
1514 94 189 221 0 individual_fit -8.38276 -7.78341 -7.27295 0.500232 2.25419 0.38937 -3.02791 0 "valid constrained fit"
1515 94 189 133 0 individual_fit -9.05285 -7.78341 -8.06037 0.486226 1.70153 -0.398053 -5.42805 0 "valid constrained fit"
1516 94 189 0 0 unused nan -7.78341 nan nan nan 0 0 -1 "known unused pixel"
1517 94 189 128 0 individual_fit -7.15114 -7.78341 -6.59949 1.09555 2.85332 1.06283 -4.11241 0 "valid constrained fit"
1518 94 189 99 0 group_fallback -5.9212 -7.78341 -7.78341 0.0992633 3.13306 -0.12109 -6.57322 0 "individual constrained fit failed quality criteria"
1519 94 189 0 0 unused nan -7.78341 nan nan nan 0 0 -1 "known unused pixel"
1520 95 190 0 0 unused nan -8.26777 nan nan nan 0 0 -1 "known unused pixel"
1521 95 190 53 0 individual_fit -7.82387 -8.26777 -7.8199 0.537008 1.54408 -0.157578 -7.86188 0 "valid constrained fit"
1522 95 190 94 0 group_fallback -8.3926 -8.26777 -8.26777 0.104281 2.85802 -0.605454 -5.47973 0 "individual constrained fit failed quality criteria"
1523 95 190 0 0 unused nan -8.26777 nan nan nan 0 0 -1 "known unused pixel"
1524 95 190 125 0 individual_fit -8.3126 -8.26777 -7.94605 0.38857 1.86375 -0.28373 -5.09465 0 "valid constrained fit"
1525 95 190 110 0 individual_fit -7.89929 -8.26777 -7.84257 0.656629 2.09358 -0.180252 -7.57631 0 "valid constrained fit"
1526 95 190 309 0 individual_fit -8.09056 -8.26777 -7.86117 0.327602 2.09328 -0.198848 -6.68791 0 "valid constrained fit"
1527 95 190 290 0 individual_fit -8.0619 -8.26777 -7.24534 0.795791 3.31897 0.416982 -6.09078 0 "valid constrained fit"
1528 95 191 348 0 individual_fit -8.07752 -7.78253 -7.8419 0.311977 2.5901 -0.179585 -4.54939 0 "valid constrained fit"
1529 95 191 107 0 group_fallback -5.88615 -7.78253 -7.78253 0.100875 2.79173 -0.120212 -7.74416 0 "individual constrained fit failed quality criteria"
1530 95 191 4 0 group_fallback nan -7.78253 -7.78253 0.100875 2.79173 -0.120212 -8.83476 -1 "insufficient individual entries"
1531 95 191 58 0 individual_fit -7.66134 -7.78253 -7.57249 0.44342 1.62921 0.0898341 -6.6641 0 "valid constrained fit"
1532 95 191 106 0 group_fallback -6.77612 -7.78253 -7.78253 0.100875 2.79173 -0.120212 -6.14968 0 "individual constrained fit failed quality criteria"
1533 95 191 50 1 manual_2d_fit -8.4608 -7.78253 -8.75156 0.932411 2.80838 -1.08924 -6.10365 0 "valid fit seeded from manually selected two-dimensional population"
1534 95 191 155 0 group_fallback -6.59437 -7.78253 -7.78253 0.100875 2.79173 -0.120212 -5.61099 0 "individual constrained fit failed quality criteria"
1535 95 191 240 0 individual_fit -8.33024 -7.78253 -7.68664 0.229658 1.64265 -0.0243222 -5.63146 0 "valid constrained fit"
1536 96 192 0 0 unused nan -7.68914 nan nan nan 0 0 -1 "known unused pixel"
1537 96 192 26 0 group_fallback nan -7.68914 -7.68914 0.231124 3.35704 -0.0268204 -5.44643 -1 "insufficient individual entries"
1538 96 192 22 0 group_fallback nan -7.68914 -7.68914 0.231124 3.35704 -0.0268204 -5.44643 -1 "insufficient individual entries"
1539 96 192 59 0 individual_fit -8.55379 -7.68914 -8.56458 1.29491 2.49257 -0.902258 -5.99926 0 "valid constrained fit"
1540 96 192 74 0 individual_fit -7.74129 -7.68914 -7.29412 0.545643 1.95002 0.368198 -0.929679 0 "valid constrained fit"
1541 96 192 88 0 individual_fit -7.38155 -7.68914 -7.0063 0.837471 3.07557 0.656015 -3.18853 0 "valid constrained fit"
1542 96 192 30 0 group_fallback nan -7.68914 -7.68914 0.231124 3.35704 -0.0268204 -5.44643 -1 "insufficient individual entries"
1543 96 192 17 0 group_fallback nan -7.68914 -7.68914 0.231124 3.35704 -0.0268204 -5.44643 -1 "insufficient individual entries"
1544 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1545 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1546 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1547 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1548 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1549 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1550 96 193 0 0 retained_existing nan nan nan nan nan 0 0 -1 "invalid group fit and insufficient individual entries"
1551 96 193 0 0 unused nan nan nan nan nan 0 0 -1 "known unused pixel"
1552 97 194 291 0 group_fallback -9.13435 -7.63676 -7.63676 0.0872392 3.34804 0.0255567 3.49447 0 "individual constrained fit failed quality criteria"
1553 97 194 330 0 individual_fit -8.65879 -7.63676 -8.873 1.05756 3.53947 -1.21068 -5.15443 0 "valid constrained fit"
1554 97 194 335 0 individual_fit -6.56917 -7.63676 -7.75855 0.195921 1.71602 -0.0962329 -5.23606 0 "valid constrained fit"
1555 97 194 117 0 individual_fit -8.34754 -7.63676 -9.33133 0.510441 4.06675 -1.66901 -3.9639 0 "valid constrained fit"
1556 97 194 263 0 individual_fit -6.84254 -7.63676 -7.3785 0.238667 2.05023 0.283817 -6.3134 0 "valid constrained fit"
1557 97 194 0 0 unused nan -7.63676 nan nan nan 0 0 -1 "known unused pixel"
1558 97 194 373 0 individual_fit -7.40309 -7.63676 -7.81076 0.177481 1.83327 -0.148441 -5.42456 0 "valid constrained fit"
1559 97 194 30 1 group_fallback nan -7.63676 -7.63676 0.0872392 3.34804 0.0255567 -2.52096 -1 "manual selection has insufficient individual entries"
1560 97 195 147 0 group_fallback -8.95015 -7.49771 -7.49771 0.324156 2.97012 0.164612 -4.33044 0 "individual constrained fit failed quality criteria"
1561 97 195 26 0 group_fallback nan -7.49771 -7.49771 0.324156 2.97012 0.164612 -4.33044 -1 "insufficient individual entries"
1562 97 195 13 0 group_fallback nan -7.49771 -7.49771 0.324156 2.97012 0.164612 -4.33044 -1 "insufficient individual entries"
1563 97 195 22 0 group_fallback nan -7.49771 -7.49771 0.324156 2.97012 0.164612 -4.33044 -1 "insufficient individual entries"
1564 97 195 26 0 group_fallback nan -7.49771 -7.49771 0.324156 2.97012 0.164612 -4.33044 -1 "insufficient individual entries"
1565 97 195 6 0 group_fallback nan -7.49771 -7.49771 0.324156 2.97012 0.164612 -4.33044 -1 "insufficient individual entries"
1566 97 195 70 0 individual_fit -7.61045 -7.49771 -7.90775 0.411678 1.47208 -0.24543 -2.42449 0 "valid constrained fit"
1567 97 195 0 0 unused nan -7.49771 nan nan nan 0 0 -1 "known unused pixel"
1568 98 196 0 0 unused nan -7.49191 nan nan nan 0 0 -1 "known unused pixel"
1569 98 196 96 0 individual_fit -6.80119 -7.49191 -7.23896 0.58529 2.0759 0.423361 5.16423 0 "valid constrained fit"
1570 98 196 38 0 group_fallback -3.64877 -7.49191 -7.49191 0.169522 3.21451 0.170406 4.94947 0 "individual constrained fit failed quality criteria"
1571 98 196 60 0 individual_fit -7.29448 -7.49191 -8.05293 0.151091 0.500001 -0.390613 8.16072 0 "valid constrained fit"
1572 98 196 87 0 individual_fit -7.76442 -7.49191 -8.20028 0.531233 2.2305 -0.537966 5.87299 0 "valid constrained fit"
1573 98 196 42 0 individual_fit -7.82113 -7.49191 -7.72287 0.517868 1.45413 -0.0605541 4.30485 0 "valid constrained fit"
1574 98 196 77 0 individual_fit -7.13633 -7.49191 -7.68635 0.372988 1.18972 -0.0240264 4.12299 0 "valid constrained fit"
